ProxyAddress,implementations,version,Proxy-Type,Creation Timestamp,Creation Date,Last Transaction Timestamp,Last Transaction Date,Total Transactions,Age,Active,Human Readable Age
0x62faa8937f71b4896f9b250f675ff89a5f6875cc,0xceaca05f3e6920657ab8b682ba35cc9a1d0cea62,34,EIP_1967_LOGIC_SLOT.csv,1603849015,10/28/20 1:36,1603849015,10/28/20 1:36,1,85336,FALSE,1422.0 minutes
0x62faa8937f71b4896f9b250f675ff89a5f6875cc,0x0065ade80fef8df336241c1a803497a066276331,35,EIP_1967_LOGIC_SLOT.csv,1603934351,10/29/20 1:19,1603934351,10/29/20 1:19,1,177320,FALSE,2.0 days 75.0 minutes
0x62faa8937f71b4896f9b250f675ff89a5f6875cc,0x1dfeac3a2dfdab64eae7d96835b51d1813810687,36,EIP_1967_LOGIC_SLOT.csv,1604111671,10/31/20 2:34,1604111671,10/31/20 2:34,1,1432,FALSE,23.0 minutes
0x62faa8937f71b4896f9b250f675ff89a5f6875cc,0xb950a15ddea677b240da245e717f369fb5d56534,37,EIP_1967_LOGIC_SLOT.csv,1604113103,10/31/20 2:58,1604113103,10/31/20 2:58,1,371,FALSE,6.0 minutes
0x62faa8937f71b4896f9b250f675ff89a5f6875cc,0xbd3de1e4883fd1b6f53fcfaf82b9369098990b1f,38,EIP_1967_LOGIC_SLOT.csv,1604113474,10/31/20 3:04,1604113474,10/31/20 3:04,1,344,FALSE,5.0 minutes
0x62faa8937f71b4896f9b250f675ff89a5f6875cc,0x3815e8d54e4db7b08817d24fc219a158fd222c66,39,EIP_1967_LOGIC_SLOT.csv,1604113818,10/31/20 3:10,1604113818,10/31/20 3:10,1,368,FALSE,6.0 minutes
0x62faa8937f71b4896f9b250f675ff89a5f6875cc,0x3960c74e6822397b034fbdaef0d4686dea9c8acc,40,EIP_1967_LOGIC_SLOT.csv,1604114186,10/31/20 3:16,1604114186,10/31/20 3:16,1,280,FALSE,4.0 minutes
0x62faa8937f71b4896f9b250f675ff89a5f6875cc,0x40d95debaccd76893a78cc908043fae27a5e84b7,41,EIP_1967_LOGIC_SLOT.csv,1604114466,10/31/20 3:21,1604114466,10/31/20 3:21,1,852,FALSE,14.0 minutes
0x62faa8937f71b4896f9b250f675ff89a5f6875cc,0xbed95bcdd79ec78a5835e4192af08b4691e2f4ed,42,EIP_1967_LOGIC_SLOT.csv,1604115318,10/31/20 3:35,1604115318,10/31/20 3:35,1,41322,FALSE,688.0 minutes
0x62faa8937f71b4896f9b250f675ff89a5f6875cc,0x2e9ec254be4e5de209d234a5dbb7c1292e62cd71,43,EIP_1967_LOGIC_SLOT.csv,1604156640,10/31/20 15:04,1604156640,10/31/20 15:04,1,2216,FALSE,36.0 minutes
0x62faa8937f71b4896f9b250f675ff89a5f6875cc,0xc6536a333ebcca7fadfc6e11646718f6df09bdc6,44,EIP_1967_LOGIC_SLOT.csv,1604158856,10/31/20 15:40,1604158856,10/31/20 15:40,1,179968,FALSE,2.0 days 119.0 minutes
0x62faa8937f71b4896f9b250f675ff89a5f6875cc,0xd36a59b9425a1fdc0f6916678e4fc16091fdb803,45,EIP_1967_LOGIC_SLOT.csv,1604338824,11/2/20 17:40,1604338824,11/2/20 17:40,1,-780721,TRUE,1387.0 minutes
0x62faa8937f71b4896f9b250f675ff89a5f6875cc,0xa88955f63078e77c25da61e1912aabe4ae966def,46,EIP_1967_LOGIC_SLOT.csv,1603558103,10/24/20 16:48,1669155635,11/22/22 22:20,115,896246,TRUE,10.0 days 537.0 minutes
0x62faa8937f71b4896f9b250f675ff89a5f6875cc,0xbc62756d7d4fa26b22426f86e30b4460de6b03d2,47,EIP_1967_LOGIC_SLOT.csv,1604454349,11/4/20 1:45,1604454349,11/4/20 1:45,1,38501,FALSE,641.0 minutes
0x62faa8937f71b4896f9b250f675ff89a5f6875cc,0x5069cbd92c6ef2a2d09cb8b89f5c325af5b29fc8,48,EIP_1967_LOGIC_SLOT.csv,1604492850,11/4/20 12:27,1607730895,12/11/20 23:54,2,541919,TRUE,6.0 days 391.0 minutes
0x62faa8937f71b4896f9b250f675ff89a5f6875cc,0x115d6268c3859d6498c94ec620a86c8e5bf1b5c2,49,EIP_1967_LOGIC_SLOT.csv,1605034769,11/10/20 18:59,1605034769,11/10/20 18:59,1,1937295,FALSE,22.0 days 608.0 minutes
0x62faa8937f71b4896f9b250f675ff89a5f6875cc,0x32545ff1eaec47f0b8fd244854d453900f825146,50,EIP_1967_LOGIC_SLOT.csv,1606972064,12/3/20 5:07,1606972064,12/3/20 5:07,1,99572868,FALSE,1152.0 days 667.0 minutes
0x6317c4cab501655d7b85128a5868e98a094c0082,0xe06861e77983cc31e0bde62aba4ec4891105b99d,1,EIP_1967_LOGIC_SLOT.csv,1632153217,9/20/21 15:53,1632248697,9/21/21 18:24,2,328365,FALSE,3.0 days 1152.0 minutes
0x6317c4cab501655d7b85128a5868e98a094c0082,0xcd9293627f35e6ede0d55f1cdc75aa4a5df1a25f,2,EIP_1967_LOGIC_SLOT.csv,1632481582,9/24/21 11:06,1632481582,9/24/21 11:06,1,28966,FALSE,482.0 minutes
0x6317c4cab501655d7b85128a5868e98a094c0082,0xb96f8d718e98d2434873045ff169ce6ddde99300,3,EIP_1967_LOGIC_SLOT.csv,1632510548,9/24/21 19:09,1632510548,9/24/21 19:09,1,346702,FALSE,4.0 days 18.0 minutes
0x6317c4cab501655d7b85128a5868e98a094c0082,0xa291dd70278dcc1bbf05e037e9d8bd077eefd8ce,4,EIP_1967_LOGIC_SLOT.csv,1632857250,9/28/21 19:27,1632857250,9/28/21 19:27,1,645753,FALSE,7.0 days 682.0 minutes
0x6317c4cab501655d7b85128a5868e98a094c0082,0x27ffcfef52ab5c0b98ab41bd07dfbed9541565cf,5,EIP_1967_LOGIC_SLOT.csv,1633503003,10/6/21 6:50,1633503003,10/6/21 6:50,1,681939,FALSE,7.0 days 1285.0 minutes
0x6317c4cab501655d7b85128a5868e98a094c0082,0x01afcc629bed1f471dd99ada0bcd0fc2b1b56f9a,6,EIP_1967_LOGIC_SLOT.csv,1634184942,10/14/21 4:15,1634184942,10/14/21 4:15,1,4590015,FALSE,53.0 days 180.0 minutes
0x6317c4cab501655d7b85128a5868e98a094c0082,0x58798e9a19fd53eda29b4811c7e63761cfb65985,7,EIP_1967_LOGIC_SLOT.csv,1638774957,12/6/21 7:15,1638774957,12/6/21 7:15,1,90370,FALSE,1.0 days 66.0 minutes
0x6317c4cab501655d7b85128a5868e98a094c0082,0xfdb02b570ff14b2849ebc2c081ea16ce639bf520,8,EIP_1967_LOGIC_SLOT.csv,1638865327,12/7/21 8:22,1638865327,12/7/21 8:22,1,2669,FALSE,44.0 minutes
0x6317c4cab501655d7b85128a5868e98a094c0082,0x0305f1d4a465b23dc7982dcb48732582f6337ec4,9,EIP_1967_LOGIC_SLOT.csv,1638867996,12/7/21 9:06,1638867996,12/7/21 9:06,1,5025559,FALSE,58.0 days 239.0 minutes
0x6317c4cab501655d7b85128a5868e98a094c0082,0xa594e0cc7237fbf8019680fe875c2d05e94bfeb1,10,EIP_1967_LOGIC_SLOT.csv,1643893555,2/3/22 13:05,1643893555,2/3/22 13:05,1,14919837,FALSE,172.0 days 983.0 minutes
0x6317c4cab501655d7b85128a5868e98a094c0082,0x253d69e39ed065593b63d5760331c67b980f605b,11,EIP_1967_LOGIC_SLOT.csv,1658813392,7/26/22 5:29,1658813392,7/26/22 5:29,1,-26660175,TRUE,623.0 minutes
0x6317c4cab501655d7b85128a5868e98a094c0082,0xe06861e77983cc31e0bde62aba4ec4891105b99d,12,EIP_1967_LOGIC_SLOT.csv,1632153217,9/20/21 15:53,1632248697,9/21/21 18:24,2,328365,FALSE,3.0 days 1152.0 minutes
0x6317c4cab501655d7b85128a5868e98a094c0082,0xcd9293627f35e6ede0d55f1cdc75aa4a5df1a25f,13,EIP_1967_LOGIC_SLOT.csv,1632481582,9/24/21 11:06,1632481582,9/24/21 11:06,1,28966,FALSE,482.0 minutes
0x6317c4cab501655d7b85128a5868e98a094c0082,0xb96f8d718e98d2434873045ff169ce6ddde99300,14,EIP_1967_LOGIC_SLOT.csv,1632510548,9/24/21 19:09,1632510548,9/24/21 19:09,1,346702,FALSE,4.0 days 18.0 minutes
0x6317c4cab501655d7b85128a5868e98a094c0082,0xa291dd70278dcc1bbf05e037e9d8bd077eefd8ce,15,EIP_1967_LOGIC_SLOT.csv,1632857250,9/28/21 19:27,1632857250,9/28/21 19:27,1,645753,FALSE,7.0 days 682.0 minutes
0x6317c4cab501655d7b85128a5868e98a094c0082,0x27ffcfef52ab5c0b98ab41bd07dfbed9541565cf,16,EIP_1967_LOGIC_SLOT.csv,1633503003,10/6/21 6:50,1633503003,10/6/21 6:50,1,681939,FALSE,7.0 days 1285.0 minutes
0x6317c4cab501655d7b85128a5868e98a094c0082,0x01afcc629bed1f471dd99ada0bcd0fc2b1b56f9a,17,EIP_1967_LOGIC_SLOT.csv,1634184942,10/14/21 4:15,1634184942,10/14/21 4:15,1,4590015,FALSE,53.0 days 180.0 minutes
0x6317c4cab501655d7b85128a5868e98a094c0082,0x58798e9a19fd53eda29b4811c7e63761cfb65985,18,EIP_1967_LOGIC_SLOT.csv,1638774957,12/6/21 7:15,1638774957,12/6/21 7:15,1,90370,FALSE,1.0 days 66.0 minutes
0x6317c4cab501655d7b85128a5868e98a094c0082,0xfdb02b570ff14b2849ebc2c081ea16ce639bf520,19,EIP_1967_LOGIC_SLOT.csv,1638865327,12/7/21 8:22,1638865327,12/7/21 8:22,1,2669,FALSE,44.0 minutes
0x6317c4cab501655d7b85128a5868e98a094c0082,0x0305f1d4a465b23dc7982dcb48732582f6337ec4,20,EIP_1967_LOGIC_SLOT.csv,1638867996,12/7/21 9:06,1638867996,12/7/21 9:06,1,5025559,FALSE,58.0 days 239.0 minutes
0x6317c4cab501655d7b85128a5868e98a094c0082,0xa594e0cc7237fbf8019680fe875c2d05e94bfeb1,21,EIP_1967_LOGIC_SLOT.csv,1643893555,2/3/22 13:05,1643893555,2/3/22 13:05,1,14919837,FALSE,172.0 days 983.0 minutes
0x6317c4cab501655d7b85128a5868e98a094c0082,0x253d69e39ed065593b63d5760331c67b980f605b,22,EIP_1967_LOGIC_SLOT.csv,1658813392,7/26/22 5:29,1658813392,7/26/22 5:29,1,47731540,FALSE,552.0 days 645.0 minutes
0x65a833afdc250d9d38f8cd9bc2b1e3132db13b2f,0x1939f826deaa3e2649dcf2c5234aa20adba08682,1,EIP_1967_LOGIC_SLOT.csv,1633071097,10/1/21 6:51,1633071097,10/1/21 6:51,1,526460,FALSE,6.0 days 134.0 minutes
0x65a833afdc250d9d38f8cd9bc2b1e3132db13b2f,0x6779da6f8402dc69ada551bb6cd93fe5040f507e,2,EIP_1967_LOGIC_SLOT.csv,1633597557,10/7/21 9:05,1633597557,10/7/21 9:05,1,3656411,FALSE,42.0 days 460.0 minutes
0x65a833afdc250d9d38f8cd9bc2b1e3132db13b2f,0x09bd08ce34237df3b935080281e91b2766efb030,3,EIP_1967_LOGIC_SLOT.csv,1637253968,11/18/21 16:46,1637253968,11/18/21 16:46,1,1266515,FALSE,14.0 days 948.0 minutes
0x65a833afdc250d9d38f8cd9bc2b1e3132db13b2f,0x94c8422c2b2e45b3b2c69c6a556e32a37498431a,4,EIP_1967_LOGIC_SLOT.csv,1638520483,12/3/21 8:34,1638520483,12/3/21 8:34,1,599251,FALSE,6.0 days 1347.0 minutes
0x65a833afdc250d9d38f8cd9bc2b1e3132db13b2f,0x34107ac950eba9568df26b6256953142792eb167,5,EIP_1967_LOGIC_SLOT.csv,1639119734,12/10/21 7:02,1639119734,12/10/21 7:02,1,6387338,FALSE,73.0 days 1335.0 minutes
0x65a833afdc250d9d38f8cd9bc2b1e3132db13b2f,0x96e53069ab54efcdfef488317b74fb59ad1d528f,6,EIP_1967_LOGIC_SLOT.csv,1645507072,2/22/22 5:17,1645507072,2/22/22 5:17,1,1203938,FALSE,13.0 days 1345.0 minutes
0x65a833afdc250d9d38f8cd9bc2b1e3132db13b2f,0x2a0b88f5e1fba2909843a46877a9369d8ae8b5b5,7,EIP_1967_LOGIC_SLOT.csv,1646711010,3/8/22 3:43,1646711010,3/8/22 3:43,1,4357143,FALSE,50.0 days 619.0 minutes
0x65a833afdc250d9d38f8cd9bc2b1e3132db13b2f,0xc51d4db54ee9b06fe173f701a69633a0b939253e,8,EIP_1967_LOGIC_SLOT.csv,1651068153,4/27/22 14:02,1651068153,4/27/22 14:02,1,1791379,FALSE,20.0 days 1056.0 minutes
0x65a833afdc250d9d38f8cd9bc2b1e3132db13b2f,0x5e60563113f508a0a7f440ce334f0b1dad2442fd,9,EIP_1967_LOGIC_SLOT.csv,1652859532,5/18/22 7:38,1652859532,5/18/22 7:38,1,-1791379,TRUE,383.0 minutes
0x65a833afdc250d9d38f8cd9bc2b1e3132db13b2f,0xc51d4db54ee9b06fe173f701a69633a0b939253e,10,EIP_1967_LOGIC_SLOT.csv,1651068153,4/27/22 14:02,1651068153,4/27/22 14:02,1,1791379,FALSE,20.0 days 1056.0 minutes
0x65a833afdc250d9d38f8cd9bc2b1e3132db13b2f,0x5e60563113f508a0a7f440ce334f0b1dad2442fd,11,EIP_1967_LOGIC_SLOT.csv,1652859532,5/18/22 7:38,1652859532,5/18/22 7:38,1,2508194,FALSE,29.0 days 43.0 minutes
0x65a833afdc250d9d38f8cd9bc2b1e3132db13b2f,0x74e52410aede9a66d0b21eb8658bf27a15fbd421,12,EIP_1967_LOGIC_SLOT.csv,1655367726,6/16/22 8:22,1655367726,6/16/22 8:22,1,1215373,FALSE,14.0 days 96.0 minutes
0x65a833afdc250d9d38f8cd9bc2b1e3132db13b2f,0x6fc853a8978017381e4bec0da7792f0b46453a8e,13,EIP_1967_LOGIC_SLOT.csv,1656583099,6/30/22 9:58,1656583099,6/30/22 9:58,1,934151,FALSE,10.0 days 1169.0 minutes
0x65a833afdc250d9d38f8cd9bc2b1e3132db13b2f,0x7a6a812188d01d08def011356b98425997800429,14,EIP_1967_LOGIC_SLOT.csv,1657517250,7/11/22 5:27,1657517250,7/11/22 5:27,1,-24446153,TRUE,84.0 minutes
0x65a833afdc250d9d38f8cd9bc2b1e3132db13b2f,0x1939f826deaa3e2649dcf2c5234aa20adba08682,15,EIP_1967_LOGIC_SLOT.csv,1633071097,10/1/21 6:51,1633071097,10/1/21 6:51,1,526460,FALSE,6.0 days 134.0 minutes
0x65a833afdc250d9d38f8cd9bc2b1e3132db13b2f,0x6779da6f8402dc69ada551bb6cd93fe5040f507e,16,EIP_1967_LOGIC_SLOT.csv,1633597557,10/7/21 9:05,1633597557,10/7/21 9:05,1,3656411,FALSE,42.0 days 460.0 minutes
0x65a833afdc250d9d38f8cd9bc2b1e3132db13b2f,0x09bd08ce34237df3b935080281e91b2766efb030,17,EIP_1967_LOGIC_SLOT.csv,1637253968,11/18/21 16:46,1637253968,11/18/21 16:46,1,1266515,FALSE,14.0 days 948.0 minutes
0x65a833afdc250d9d38f8cd9bc2b1e3132db13b2f,0x94c8422c2b2e45b3b2c69c6a556e32a37498431a,18,EIP_1967_LOGIC_SLOT.csv,1638520483,12/3/21 8:34,1638520483,12/3/21 8:34,1,599251,FALSE,6.0 days 1347.0 minutes
0x65a833afdc250d9d38f8cd9bc2b1e3132db13b2f,0x34107ac950eba9568df26b6256953142792eb167,19,EIP_1967_LOGIC_SLOT.csv,1639119734,12/10/21 7:02,1639119734,12/10/21 7:02,1,6387338,FALSE,73.0 days 1335.0 minutes
0x65a833afdc250d9d38f8cd9bc2b1e3132db13b2f,0x96e53069ab54efcdfef488317b74fb59ad1d528f,20,EIP_1967_LOGIC_SLOT.csv,1645507072,2/22/22 5:17,1645507072,2/22/22 5:17,1,1203938,FALSE,13.0 days 1345.0 minutes
0x65a833afdc250d9d38f8cd9bc2b1e3132db13b2f,0x2a0b88f5e1fba2909843a46877a9369d8ae8b5b5,21,EIP_1967_LOGIC_SLOT.csv,1646711010,3/8/22 3:43,1646711010,3/8/22 3:43,1,4357143,FALSE,50.0 days 619.0 minutes
0x65a833afdc250d9d38f8cd9bc2b1e3132db13b2f,0xc51d4db54ee9b06fe173f701a69633a0b939253e,22,EIP_1967_LOGIC_SLOT.csv,1651068153,4/27/22 14:02,1651068153,4/27/22 14:02,1,1791379,FALSE,20.0 days 1056.0 minutes
0x65a833afdc250d9d38f8cd9bc2b1e3132db13b2f,0x5e60563113f508a0a7f440ce334f0b1dad2442fd,23,EIP_1967_LOGIC_SLOT.csv,1652859532,5/18/22 7:38,1652859532,5/18/22 7:38,1,-1791379,TRUE,383.0 minutes
0x65a833afdc250d9d38f8cd9bc2b1e3132db13b2f,0xc51d4db54ee9b06fe173f701a69633a0b939253e,24,EIP_1967_LOGIC_SLOT.csv,1651068153,4/27/22 14:02,1651068153,4/27/22 14:02,1,1791379,FALSE,20.0 days 1056.0 minutes
0x65a833afdc250d9d38f8cd9bc2b1e3132db13b2f,0x5e60563113f508a0a7f440ce334f0b1dad2442fd,25,EIP_1967_LOGIC_SLOT.csv,1652859532,5/18/22 7:38,1652859532,5/18/22 7:38,1,2508194,FALSE,29.0 days 43.0 minutes
0x65a833afdc250d9d38f8cd9bc2b1e3132db13b2f,0x74e52410aede9a66d0b21eb8658bf27a15fbd421,26,EIP_1967_LOGIC_SLOT.csv,1655367726,6/16/22 8:22,1655367726,6/16/22 8:22,1,1215373,FALSE,14.0 days 96.0 minutes
0x65a833afdc250d9d38f8cd9bc2b1e3132db13b2f,0x6fc853a8978017381e4bec0da7792f0b46453a8e,27,EIP_1967_LOGIC_SLOT.csv,1656583099,6/30/22 9:58,1656583099,6/30/22 9:58,1,934151,FALSE,10.0 days 1169.0 minutes
0x65a833afdc250d9d38f8cd9bc2b1e3132db13b2f,0x7a6a812188d01d08def011356b98425997800429,28,EIP_1967_LOGIC_SLOT.csv,1657517250,7/11/22 5:27,1657517250,7/11/22 5:27,1,49027682,FALSE,567.0 days 648.0 minutes
0x71879ed2897033eb9e4f3b94be21ed810f759456,0x4279d13e92379c31689bf1a655fbfe18d353716b,1,EIP_1967_LOGIC_SLOT.csv,1611265066,1/21/21 21:37,1611265066,1/21/21 21:37,1,9758247,FALSE,112.0 days 1357.0 minutes
0x71879ed2897033eb9e4f3b94be21ed810f759456,0xf1188e3082ea373e68941471745f05d5c453911b,2,EIP_1967_LOGIC_SLOT.csv,1621023313,5/14/21 20:15,1621023313,5/14/21 20:15,1,-9758247,TRUE,82.0 minutes
0x71879ed2897033eb9e4f3b94be21ed810f759456,0x4279d13e92379c31689bf1a655fbfe18d353716b,3,EIP_1967_LOGIC_SLOT.csv,1611265066,1/21/21 21:37,1611265066,1/21/21 21:37,1,9758247,FALSE,112.0 days 1357.0 minutes
0x71879ed2897033eb9e4f3b94be21ed810f759456,0xf1188e3082ea373e68941471745f05d5c453911b,4,EIP_1967_LOGIC_SLOT.csv,1621023313,5/14/21 20:15,1621023313,5/14/21 20:15,1,1637519,FALSE,18.0 days 1371.0 minutes
0x71879ed2897033eb9e4f3b94be21ed810f759456,0x11c0286d07ee10ba0bd4fbea0889e20905f84c75,5,EIP_1967_LOGIC_SLOT.csv,1622660832,6/2/21 19:07,1622660832,6/2/21 19:07,1,652110,FALSE,7.0 days 788.0 minutes
0x71879ed2897033eb9e4f3b94be21ed810f759456,0x83b06101f44e19d1a58a7e1190750db2faa9b4cf,6,EIP_1967_LOGIC_SLOT.csv,1623312942,6/10/21 8:15,1623312942,6/10/21 8:15,1,794363,FALSE,9.0 days 279.0 minutes
0x71879ed2897033eb9e4f3b94be21ed810f759456,0xb32bb31877ebcbf81d507942a0d6dc50cc153f5a,7,EIP_1967_LOGIC_SLOT.csv,1624107305,6/19/21 12:55,1624107305,6/19/21 12:55,1,219105,FALSE,2.0 days 771.0 minutes
0x71879ed2897033eb9e4f3b94be21ed810f759456,0x425160b4352254d9124d4b01c71c4503eff34b1b,8,EIP_1967_LOGIC_SLOT.csv,1624326410,6/22/21 1:46,1624326410,6/22/21 1:46,1,310043,FALSE,3.0 days 847.0 minutes
0x71879ed2897033eb9e4f3b94be21ed810f759456,0x7316ac0099e03236cc48e3fd34bde085649b2de6,9,EIP_1967_LOGIC_SLOT.csv,1624636453,6/25/21 15:54,1624636453,6/25/21 15:54,1,510317,FALSE,5.0 days 1305.0 minutes
0x71879ed2897033eb9e4f3b94be21ed810f759456,0xa842a25c479e26b651ef15480e56dcaa8671954a,10,EIP_1967_LOGIC_SLOT.csv,1625146770,7/1/21 13:39,1625146770,7/1/21 13:39,1,1307808,FALSE,15.0 days 196.0 minutes
0x71879ed2897033eb9e4f3b94be21ed810f759456,0x7ec9ad6e8eba632310f7256c4fca6e403ba1ff59,11,EIP_1967_LOGIC_SLOT.csv,1626454578,7/16/21 16:56,1626454578,7/16/21 16:56,1,10737195,FALSE,124.0 days 393.0 minutes
0x71879ed2897033eb9e4f3b94be21ed810f759456,0xff14870072640e6bd3a496fb6d8ecf2ed1891c6e,12,EIP_1967_LOGIC_SLOT.csv,1637191773,11/17/21 23:29,1637191773,11/17/21 23:29,1,-25926707,TRUE,1328.0 minutes
0x71879ed2897033eb9e4f3b94be21ed810f759456,0x4279d13e92379c31689bf1a655fbfe18d353716b,13,EIP_1967_LOGIC_SLOT.csv,1611265066,1/21/21 21:37,1611265066,1/21/21 21:37,1,9758247,FALSE,112.0 days 1357.0 minutes
0x71879ed2897033eb9e4f3b94be21ed810f759456,0xf1188e3082ea373e68941471745f05d5c453911b,14,EIP_1967_LOGIC_SLOT.csv,1621023313,5/14/21 20:15,1621023313,5/14/21 20:15,1,-9758247,TRUE,82.0 minutes
0x71879ed2897033eb9e4f3b94be21ed810f759456,0x4279d13e92379c31689bf1a655fbfe18d353716b,15,EIP_1967_LOGIC_SLOT.csv,1611265066,1/21/21 21:37,1611265066,1/21/21 21:37,1,9758247,FALSE,112.0 days 1357.0 minutes
0x71879ed2897033eb9e4f3b94be21ed810f759456,0xf1188e3082ea373e68941471745f05d5c453911b,16,EIP_1967_LOGIC_SLOT.csv,1621023313,5/14/21 20:15,1621023313,5/14/21 20:15,1,1637519,FALSE,18.0 days 1371.0 minutes
0x71879ed2897033eb9e4f3b94be21ed810f759456,0x11c0286d07ee10ba0bd4fbea0889e20905f84c75,17,EIP_1967_LOGIC_SLOT.csv,1622660832,6/2/21 19:07,1622660832,6/2/21 19:07,1,652110,FALSE,7.0 days 788.0 minutes
0x71879ed2897033eb9e4f3b94be21ed810f759456,0x83b06101f44e19d1a58a7e1190750db2faa9b4cf,18,EIP_1967_LOGIC_SLOT.csv,1623312942,6/10/21 8:15,1623312942,6/10/21 8:15,1,794363,FALSE,9.0 days 279.0 minutes
0x71879ed2897033eb9e4f3b94be21ed810f759456,0xb32bb31877ebcbf81d507942a0d6dc50cc153f5a,19,EIP_1967_LOGIC_SLOT.csv,1624107305,6/19/21 12:55,1624107305,6/19/21 12:55,1,219105,FALSE,2.0 days 771.0 minutes
0x71879ed2897033eb9e4f3b94be21ed810f759456,0x425160b4352254d9124d4b01c71c4503eff34b1b,20,EIP_1967_LOGIC_SLOT.csv,1624326410,6/22/21 1:46,1624326410,6/22/21 1:46,1,310043,FALSE,3.0 days 847.0 minutes
0x71879ed2897033eb9e4f3b94be21ed810f759456,0x7316ac0099e03236cc48e3fd34bde085649b2de6,21,EIP_1967_LOGIC_SLOT.csv,1624636453,6/25/21 15:54,1624636453,6/25/21 15:54,1,510317,FALSE,5.0 days 1305.0 minutes
0x71879ed2897033eb9e4f3b94be21ed810f759456,0xa842a25c479e26b651ef15480e56dcaa8671954a,22,EIP_1967_LOGIC_SLOT.csv,1625146770,7/1/21 13:39,1625146770,7/1/21 13:39,1,1307808,FALSE,15.0 days 196.0 minutes
0x71879ed2897033eb9e4f3b94be21ed810f759456,0x7ec9ad6e8eba632310f7256c4fca6e403ba1ff59,23,EIP_1967_LOGIC_SLOT.csv,1626454578,7/16/21 16:56,1626454578,7/16/21 16:56,1,10737195,FALSE,124.0 days 393.0 minutes
0x71879ed2897033eb9e4f3b94be21ed810f759456,0xff14870072640e6bd3a496fb6d8ecf2ed1891c6e,24,EIP_1967_LOGIC_SLOT.csv,1637191773,11/17/21 23:29,1637191773,11/17/21 23:29,1,69353159,FALSE,802.0 days 1005.0 minutes
0x73282a63f0e3d7e9604575420f777361eca3c86a,0x853c97d50604f4c5097d736b2c8b5a5af15b3c02,1,EIP_1967_LOGIC_SLOT.csv,1596648010,8/5/20 17:20,1596648010,8/5/20 17:20,1,406,FALSE,6.0 minutes
0x73282a63f0e3d7e9604575420f777361eca3c86a,0xfbd7014699ccf47107a90ccc1147e214daf71e8e,2,EIP_1967_LOGIC_SLOT.csv,1596648416,8/5/20 17:26,1596648416,8/5/20 17:26,1,169119,FALSE,1.0 days 1378.0 minutes
0x73282a63f0e3d7e9604575420f777361eca3c86a,0x74e6fc4540ccd6d31eeec1fc3c80dee2f68623b6,3,EIP_1967_LOGIC_SLOT.csv,1596817535,8/7/20 16:25,1596817535,8/7/20 16:25,1,435505,FALSE,5.0 days 58.0 minutes
0x73282a63f0e3d7e9604575420f777361eca3c86a,0x5b5e07c8c05489cd0d2227afa816478cd039c624,4,EIP_1967_LOGIC_SLOT.csv,1597253040,8/12/20 17:24,1597253040,8/12/20 17:24,1,425904,FALSE,4.0 days 1338.0 minutes
0x73282a63f0e3d7e9604575420f777361eca3c86a,0xa557d4d359fafeac4f66d82a4ebeb97a6ce7935f,5,EIP_1967_LOGIC_SLOT.csv,1597678944,8/17/20 15:42,1597678944,8/17/20 15:42,1,1228421,FALSE,14.0 days 313.0 minutes
0x73282a63f0e3d7e9604575420f777361eca3c86a,0xecd2b33c4e80f284c3d0bdc8147fdf02ca30a737,6,EIP_1967_LOGIC_SLOT.csv,1598907365,8/31/20 20:56,1598907365,8/31/20 20:56,1,937008,FALSE,10.0 days 1216.0 minutes
0x73282a63f0e3d7e9604575420f777361eca3c86a,0x8564e1e7457bce44d8f5f8683b4d48ebeec8b4f3,7,EIP_1967_LOGIC_SLOT.csv,1599844373,9/11/20 17:12,1599844373,9/11/20 17:12,1,3316623,FALSE,38.0 days 557.0 minutes
0x73282a63f0e3d7e9604575420f777361eca3c86a,0x3f4443dfb996102e3a8445658dde4b65d35ea318,8,EIP_1967_LOGIC_SLOT.csv,1603160996,10/20/20 2:29,1603160996,10/20/20 2:29,1,684054,FALSE,7.0 days 1320.0 minutes
0x73282a63f0e3d7e9604575420f777361eca3c86a,0xea5eff18f051617d576cc2c9912bfb5a65b6eded,9,EIP_1967_LOGIC_SLOT.csv,1603845050,10/28/20 0:30,1603845050,10/28/20 0:30,1,492,FALSE,8.0 minutes
0x73282a63f0e3d7e9604575420f777361eca3c86a,0x8ff2caf6a9bf06ec7fd280e8d9f5999a39c0395f,10,EIP_1967_LOGIC_SLOT.csv,1603845542,10/28/20 0:39,1603845542,10/28/20 0:39,1,957824,FALSE,11.0 days 123.0 minutes
0x73282a63f0e3d7e9604575420f777361eca3c86a,0xca17d3dfea071bb8ed7741a851238c146ada6bd6,11,EIP_1967_LOGIC_SLOT.csv,1604803366,11/8/20 2:42,1604803366,11/8/20 2:42,1,171747,FALSE,1.0 days 1422.0 minutes
0x73282a63f0e3d7e9604575420f777361eca3c86a,0x5daada98174d52bb51923f50c50e2b2d0aa63874,12,EIP_1967_LOGIC_SLOT.csv,1604975113,11/10/20 2:25,1604975113,11/10/20 2:25,1,514915,FALSE,5.0 days 1381.0 minutes
0x73282a63f0e3d7e9604575420f777361eca3c86a,0xbfca0b6ef4e71b585202ba45a60ccd3cf3a84082,13,EIP_1967_LOGIC_SLOT.csv,1605490028,11/16/20 1:27,1605490028,11/16/20 1:27,1,4787566,FALSE,55.0 days 592.0 minutes
