Proxy Address,Proxy Type,Year,Event Name,Event Parameters
0x47977b61e79f51161f3bee35ca01ac94edc19d47, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x47977b61e79f51161f3bee35ca01ac94edc19d47, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x47977b61e79f51161f3bee35ca01ac94edc19d47, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x49e3d92d2b53e762ca49d37ddf3dd48e3147f792, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x49e3d92d2b53e762ca49d37ddf3dd48e3147f792, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x49e3d92d2b53e762ca49d37ddf3dd48e3147f792, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x25316fc7dbe3366a826356a0a6b7269de65b30e7, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x25316fc7dbe3366a826356a0a6b7269de65b30e7, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x25316fc7dbe3366a826356a0a6b7269de65b30e7, EIP-1967: Proxy Logic Storage Slots,2022,Initialized,version: uint8
0x25316fc7dbe3366a826356a0a6b7269de65b30e7, EIP-1967: Proxy Logic Storage Slots,2022,OwnershipTransferred,"previousOwner: address, newOwner: address"
0x25316fc7dbe3366a826356a0a6b7269de65b30e7, EIP-1967: Proxy Logic Storage Slots,2022,StakeCount,currentCount: uint256
0x25316fc7dbe3366a826356a0a6b7269de65b30e7, EIP-1967: Proxy Logic Storage Slots,2022,StakeRecord,"stakingCount: uint256, stakeAmount: uint256, stakingPlan: uint256, withDrawTime: uint256, rewardCalculations: uint256, stakerAddress: address"
0x25316fc7dbe3366a826356a0a6b7269de65b30e7, EIP-1967: Proxy Logic Storage Slots,2022,UnStakeBeforeTimeCompletion,"withdraTokenwAmount: uint256, sender: address, reciever: address"
0x25316fc7dbe3366a826356a0a6b7269de65b30e7, EIP-1967: Proxy Logic Storage Slots,2022,UnstakeOnTimeCompletion,"withdrawTokenAmount: uint256, rewardTokenAmount: uint256, sender: address, reciever: address"
0x25316fc7dbe3366a826356a0a6b7269de65b30e7, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0xb4c4c8bffe74c7d68f3bc5d67d0f1cfc23e17980, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0xb4c4c8bffe74c7d68f3bc5d67d0f1cfc23e17980, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0xb4c4c8bffe74c7d68f3bc5d67d0f1cfc23e17980, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x779cebdb99c99e6777e645b97e61b8efac3ee096, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x779cebdb99c99e6777e645b97e61b8efac3ee096, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x779cebdb99c99e6777e645b97e61b8efac3ee096, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0xdfbfd9beeb7e6808140d76dadf1a23a977bad484, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0xdfbfd9beeb7e6808140d76dadf1a23a977bad484, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0xdfbfd9beeb7e6808140d76dadf1a23a977bad484, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x2b54818ca2b9a276ce6226885d929b5bcb645479, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x2b54818ca2b9a276ce6226885d929b5bcb645479, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x2b54818ca2b9a276ce6226885d929b5bcb645479, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0xcac67fe7f9094a3d8fd01e00703f0ed1c968d2c1, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0xcac67fe7f9094a3d8fd01e00703f0ed1c968d2c1, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0xcac67fe7f9094a3d8fd01e00703f0ed1c968d2c1, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x64b1f3b8196e878e26077cb6935ca0b8ff8347ec, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x64b1f3b8196e878e26077cb6935ca0b8ff8347ec, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x64b1f3b8196e878e26077cb6935ca0b8ff8347ec, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x0d44f856e1a7c70e35c54261c3f07dbfbdca4857, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x0d44f856e1a7c70e35c54261c3f07dbfbdca4857, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x0d44f856e1a7c70e35c54261c3f07dbfbdca4857, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x13eff4040d0f3407a35ad65475da4182a2d226a5, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x13eff4040d0f3407a35ad65475da4182a2d226a5, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x13eff4040d0f3407a35ad65475da4182a2d226a5, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x141ea223217fff31067d2d3e86e70f015c340651, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x141ea223217fff31067d2d3e86e70f015c340651, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x141ea223217fff31067d2d3e86e70f015c340651, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x895ce14e4b0d8ad54d8fa9a43f0c0349802da5b9, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x895ce14e4b0d8ad54d8fa9a43f0c0349802da5b9, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x895ce14e4b0d8ad54d8fa9a43f0c0349802da5b9, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x5f0ac144f1d7bf335ea4d026c13c67c77b0fc711, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x5f0ac144f1d7bf335ea4d026c13c67c77b0fc711, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x5f0ac144f1d7bf335ea4d026c13c67c77b0fc711, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x1fbdcedc9566b5ed92ef632b2759677960fc7ca7, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,impl: address
0x2afb6e5affe6f823afa061ed66b3079a8bdca29d, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x1095204bd2c43891638ccf01b8c0837b69f700da, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x1095204bd2c43891638ccf01b8c0837b69f700da, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x033701126cc50e2a26c3477142c5a787da81526f, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x033701126cc50e2a26c3477142c5a787da81526f, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x033701126cc50e2a26c3477142c5a787da81526f, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0xb01eb1ce1da06179136d561766fc2d609c5f55eb, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x59783634390ec61b29d5b6261875afa07a4fc4ec, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x59783634390ec61b29d5b6261875afa07a4fc4ec, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x59783634390ec61b29d5b6261875afa07a4fc4ec, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x99f24b14f630e4520b91e8a08ec21a7fee765dce, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x99f24b14f630e4520b91e8a08ec21a7fee765dce, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x99f24b14f630e4520b91e8a08ec21a7fee765dce, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0xbb24c87d7d4f3bfe579611f8d6d212dce736fe0b, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0xbb24c87d7d4f3bfe579611f8d6d212dce736fe0b, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0xbb24c87d7d4f3bfe579611f8d6d212dce736fe0b, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x8c55a735f51b539dbc318a779b8e419d8e2e5652, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x8c55a735f51b539dbc318a779b8e419d8e2e5652, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x8c55a735f51b539dbc318a779b8e419d8e2e5652, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x4a94a2d897ca2c0aefdd0625cc7f7c9f3f19f867, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x4a94a2d897ca2c0aefdd0625cc7f7c9f3f19f867, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x4a94a2d897ca2c0aefdd0625cc7f7c9f3f19f867, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x729c674c92451efd066656d245925b4ce0895b6a, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x729c674c92451efd066656d245925b4ce0895b6a, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x729c674c92451efd066656d245925b4ce0895b6a, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0xa6b7907c30ad00048139e9097d5ce4d981109829, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0xa6b7907c30ad00048139e9097d5ce4d981109829, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0xa6b7907c30ad00048139e9097d5ce4d981109829, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0xf48a170634cc456991b741b0f7abda5c41dd021e, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,impl: address
0x94e45443e1c774f45de704133116a0d71dd6e5d7, EIP-1967: Proxy Logic Storage Slots,2022,Approval,"from: address, spender: address, value: uint256"
0x94e45443e1c774f45de704133116a0d71dd6e5d7, EIP-1967: Proxy Logic Storage Slots,2022,Mint,"to: address, amount: uint256"
0x94e45443e1c774f45de704133116a0d71dd6e5d7, EIP-1967: Proxy Logic Storage Slots,2022,Transfer,"from: address, to: address, value: uint256"
0x94e45443e1c774f45de704133116a0d71dd6e5d7, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x9d19c15e4257a7868c52369d23b1ade42ccd8918, EIP-1967: Proxy Logic Storage Slots,2022,Approval,"from: address, spender: address, value: uint256"
0x9d19c15e4257a7868c52369d23b1ade42ccd8918, EIP-1967: Proxy Logic Storage Slots,2022,Mint,"to: address, amount: uint256"
0x9d19c15e4257a7868c52369d23b1ade42ccd8918, EIP-1967: Proxy Logic Storage Slots,2022,Transfer,"from: address, to: address, value: uint256"
0x9d19c15e4257a7868c52369d23b1ade42ccd8918, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x94c52c7a5f9d56ed75f99721778b93685ed2a387, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x94c52c7a5f9d56ed75f99721778b93685ed2a387, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x94c52c7a5f9d56ed75f99721778b93685ed2a387, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0xc524c4d637c2aae0f7e0972d7bc4a07626167d55, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0xc524c4d637c2aae0f7e0972d7bc4a07626167d55, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0xc524c4d637c2aae0f7e0972d7bc4a07626167d55, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0xd1fe439bd7c82d249bb6676137cae7f5c3dadb99, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0xd1fe439bd7c82d249bb6676137cae7f5c3dadb99, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0xd1fe439bd7c82d249bb6676137cae7f5c3dadb99, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x686448e17926325468f2e1280f1abee0eb4805bf, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x686448e17926325468f2e1280f1abee0eb4805bf, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x686448e17926325468f2e1280f1abee0eb4805bf, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0xe48ae92c0d09aaa83c254274ade646abdbc077e1, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0xe48ae92c0d09aaa83c254274ade646abdbc077e1, EIP-1967: Proxy Logic Storage Slots,2022,ApprovalForAll,"account: address, operator: address, approved: bool"
0xe48ae92c0d09aaa83c254274ade646abdbc077e1, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0xe48ae92c0d09aaa83c254274ade646abdbc077e1, EIP-1967: Proxy Logic Storage Slots,2022,OwnershipTransferred,"previousOwner: address, newOwner: address"
0xe48ae92c0d09aaa83c254274ade646abdbc077e1, EIP-1967: Proxy Logic Storage Slots,2022,TransferBatch,"operator: address, from: address, to: address, ids: uint256[], values: uint256[]"
0xe48ae92c0d09aaa83c254274ade646abdbc077e1, EIP-1967: Proxy Logic Storage Slots,2022,TransferSingle,"operator: address, from: address, to: address, id: uint256, value: uint256"
0xe48ae92c0d09aaa83c254274ade646abdbc077e1, EIP-1967: Proxy Logic Storage Slots,2022,URI,"value: string, id: uint256"
0xe48ae92c0d09aaa83c254274ade646abdbc077e1, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x673bf7f82ed96484895fe1e5ef4e3ae1c48f6384, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x673bf7f82ed96484895fe1e5ef4e3ae1c48f6384, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x673bf7f82ed96484895fe1e5ef4e3ae1c48f6384, EIP-1967: Proxy Logic Storage Slots,2022,ConvertedUniV3,"tokenIn: address, tokenOut: address, path: bytes, initAmount: uint256, amountIn: uint256, amountOut: uint256, recipient: address"
0x673bf7f82ed96484895fe1e5ef4e3ae1c48f6384, EIP-1967: Proxy Logic Storage Slots,2022,OwnerChanged,"oldOwner: address, newOwner: address"
0x673bf7f82ed96484895fe1e5ef4e3ae1c48f6384, EIP-1967: Proxy Logic Storage Slots,2022,OwnerNominated,newOwner: address
0x673bf7f82ed96484895fe1e5ef4e3ae1c48f6384, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0xd2691a4d218628d7f0e7b8639d869813ace68aa5, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0xd2691a4d218628d7f0e7b8639d869813ace68aa5, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x1588e5fe4d889e6f0b1fae2cd8fe6af21c66961f, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x1588e5fe4d889e6f0b1fae2cd8fe6af21c66961f, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x1588e5fe4d889e6f0b1fae2cd8fe6af21c66961f, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x5dab5d484ab2ccb1d9a5c9856039112396d1ed5f, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x5dab5d484ab2ccb1d9a5c9856039112396d1ed5f, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x5dab5d484ab2ccb1d9a5c9856039112396d1ed5f, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0xae01041e80fedab55dcf9ff57b9b8df550e88b15, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0xae01041e80fedab55dcf9ff57b9b8df550e88b15, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0xae01041e80fedab55dcf9ff57b9b8df550e88b15, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0xec42fc9feb28d8f5c2d2b7c55f675a7fa6690c6a, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0xec42fc9feb28d8f5c2d2b7c55f675a7fa6690c6a, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0xec42fc9feb28d8f5c2d2b7c55f675a7fa6690c6a, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x91a8d80eb7e5d89343c167c6c5e2f471f175e9f5, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x91a8d80eb7e5d89343c167c6c5e2f471f175e9f5, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x91a8d80eb7e5d89343c167c6c5e2f471f175e9f5, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x5193e0614919d33254d02924b86bdeeaa06ae9eb, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x5193e0614919d33254d02924b86bdeeaa06ae9eb, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x5193e0614919d33254d02924b86bdeeaa06ae9eb, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x8d89b26820de08a3437124830e67ca4e8b059b45, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x8d89b26820de08a3437124830e67ca4e8b059b45, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x8d89b26820de08a3437124830e67ca4e8b059b45, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0xfe700d523094cc6c673d78f1446ae0743c89586e, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x1551717ae4fdcb65ed028f7fb7aba39908f6a7a6, EIP-1967: Proxy Logic Storage Slots,2022,DefaultVersionSet,version_: uint256
0x1551717ae4fdcb65ed028f7fb7aba39908f6a7a6, EIP-1967: Proxy Logic Storage Slots,2022,ImplementationRegistered,"version_: uint256, implementationAddress_: address, initializer_: address"
0x1551717ae4fdcb65ed028f7fb7aba39908f6a7a6, EIP-1967: Proxy Logic Storage Slots,2022,InstanceDeployed,"version_: uint256, instance_: address, initializationArguments_: bytes"
0x1551717ae4fdcb65ed028f7fb7aba39908f6a7a6, EIP-1967: Proxy Logic Storage Slots,2022,InstanceUpgraded,"instance_: address, fromVersion_: uint256, toVersion_: uint256, migrationArguments_: bytes"
0x1551717ae4fdcb65ed028f7fb7aba39908f6a7a6, EIP-1967: Proxy Logic Storage Slots,2022,MapleGlobalsSet,mapleGlobals_: address
0x1551717ae4fdcb65ed028f7fb7aba39908f6a7a6, EIP-1967: Proxy Logic Storage Slots,2022,UpgradePathDisabled,"fromVersion_: uint256, toVersion_: uint256"
0x1551717ae4fdcb65ed028f7fb7aba39908f6a7a6, EIP-1967: Proxy Logic Storage Slots,2022,UpgradePathEnabled,"fromVersion_: uint256, toVersion_: uint256, migrator_: address"
0xcdf0f921f0592fe89c3456f36bdf920b61855b40, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0xcdf0f921f0592fe89c3456f36bdf920b61855b40, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0xcdf0f921f0592fe89c3456f36bdf920b61855b40, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0x72ade46f627d5d6e51ab86136262dc1b30eebd99, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0x72ade46f627d5d6e51ab86136262dc1b30eebd99, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0x72ade46f627d5d6e51ab86136262dc1b30eebd99, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0xc3a7ce08adbfbfce8b79bf8d0a6df16265d1ce3a, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
0xc3a7ce08adbfbfce8b79bf8d0a6df16265d1ce3a, EIP-1967: Proxy Logic Storage Slots,2022,BeaconUpgraded,beacon: address
0xc3a7ce08adbfbfce8b79bf8d0a6df16265d1ce3a, EIP-1967: Proxy Logic Storage Slots,2022,NewMultiSig,"oldMultiSig: address, newMultiSig: address"
0xc3a7ce08adbfbfce8b79bf8d0a6df16265d1ce3a, EIP-1967: Proxy Logic Storage Slots,2022,Upgraded,implementation: address
0xb4464f36edd7d50dde20f7cfacbad56301e1fc8c, EIP-1967: Proxy Logic Storage Slots,2022,AdminChanged,"previousAdmin: address, newAdmin: address"
